company,review_date,rating,clean_text,sentiment
Apple,2019-01-22,1.0,there s a fundamental rot within this org. this was once an amazing place to work however there s been a shift internally in which this company has become one of the worst places to work. constantly firing. micro management etc run away,negative
Apple,2026-02-16,5.0,"great. working at apple has been a positive experience. the environment is fast paced but supportive, with strong teamwork and a clear focus on customer experience and innovation. training is thorough, expectations are high, and there are real opportunities for growth. overall, it is a great place to build skills and grow professionally.",positive
Apple,2026-02-16,4.0,good team and people. you work with a lot of great people. there is a lot of work but it ' s worth it. the pay is good and the benefits are great. vacation could be better but it ' s not terrible,positive
Apple,2026-02-16,5.0,good workplace. i liked the good energy and workplace. the compensation was not as high as other companies but it provided me with a good work environment. i liked building products that millions of people would end up using.,positive
Apple,2026-02-16,4.0,"good job. i worked as a temporary specialist during the holiday season for around six months. it was a lot of fun and i really learned a ton. it didnt seem like there was much opportunity to grow, at least from where i was. but i did enjoy it a lot for the short time i was there",positive
Apple,2026-02-17,5.0,"great. what is the best part of working at the company? work culture, environment and the way to grow what is the most stressful part about working at the company? customers sometimes, not about company",positive
Apple,2026-02-17,5.0,great place to work. many great benefits and the management is super. i loved working for apple and i spent over 11 years here. they treat you like a human and they always have your back.,positive
Apple,2026-02-18,4.0,"fun place to work. great company to ork for, was a remote mac advisor. only complaint was the pay was kind of low but other than that its a good company. offers great support that sets you up for success",positive
Apple,2026-02-19,5.0,amazing company. apple was a great place to work at. you can tell they really care about the employees and listen to the feedback that they ' re given. the benefits were outstanding as well.,positive
Apple,2026-02-19,4.0,"great people and fun environment. fast - paced, people - first environment with great product knowledge training. rewarding when you help customers, but quotas and metrics can add pressure. solid stepping stone for tech sales",positive
Apple,2026-02-19,4.0,"helpful coworkers. great place to grow and learn. supportive team, strong culture, and leadership that truly cares about development and creating amazing customer experiences every day.",positive
Apple,2026-02-22,5.0,"great team. great team culture, training is outstanding, the money is pretty good alongside the benefits. highly recommend to anyone who is thinking about doing the program",positive
Apple,2026-02-22,4.0,"pretty good. great place to work if you re going to work retail but at the end of the day, it s retail. your coworkers are interesting people and have their own passions outside of work which makes it a fun environment.",positive
Apple,2026-02-22,5.0,"fun for retail. great to start off as a retail job, can be repeptive, a great stepping stone with amazing benefits, defienetely somewhere you can be happy and proud to work for!",positive
Apple,2026-02-23,4.0,review. love the working environment. good management. supportive and caring amazing co workers. flexible schedule good pay diverse and unite fun to work with metrics are very important,positive
Apple,2026-02-24,1.0,mental health decline. it s not a tough job but management made it hard. the best benefits i ve ever seen in a job but the culture is cult - ish. metrics are difficult to maintain unless you re almost robotic,negative
Apple,2026-02-25,5.0,productive and rewarding. great place to work. you are kept busy but also the work is interesting. the campus is great and the food is top of the range. facilities are very good too.,positive
Apple,2026-02-25,3.0,it s alright. it s a busy body data entry job w / phone calls and credit card statements pretty simple as long as you re doing your work and you come in at the beginning of your shift and stay until the end. there should be no reason to why you would have troubles with this job. and the event you have questions you have floor team leads so you re not just limited to one you report to,neutral
Apple,2026-02-25,4.0,"good culture, competitive, people work hard, management is fair, politics as usual in any company, and good benefits. opporturtinities for growth and development.",positive
Google,2025-08-16,3.0,"good. "" professional, reliable, and customer - focused. they deliver quality services on time and exceed expectations. highly recommended! "" good and perfect and nice",neutral
Google,2025-08-16,5.0,"good place to work. the work environment was friendly, and there was a lot of learning involved. if your manager is good, you will have a very smooth experience working there.",positive
Google,2025-08-17,5.0,"best. very good place to work, great work life balance, and huge opportunity for growth. i always feel happy going to the office, very recommended especially for fresh graduates and internship seekers.",positive
Google,2025-08-18,5.0,great experience overall! culture. fast paced. everything is great! and i plan to stay as long as i can. i would like to grow and improve more by utilizing trainings and knowledge. its is a fantastic working environment / culture. the company strikes a perfect balance of harnessing ambition and progression with a fun balance work life culture.,positive
Google,2025-08-18,4.0,intelligent colleagues. it ' s by far the best environment i ' ve had to chance to work in my career. you are surrounded by people excelling in their field and it feel great to have it.,positive
Google,2025-08-18,5.0,good. very good and amazing place to work in. work culture and compensation is top notch. very glad i was able to work with a team of brilliant minds and professionals,positive
Google,2025-08-18,2.0,overwhelming workload. used to be a nice place to work. company is focused more on numbers and extracting as much from each worker as possible now. and the threat of layoffs has everyone walking on eggshells.,negative
Google,2025-08-19,5.0,growth opportunity. rewarding company with opportunity for growth. if you are looking for tech based opportunities this is probably your best bet outside of tesla and spacex,positive
Google,2025-08-22,5.0,"great place. good support to work here. i felt a sense of belonging. nice amenities, good large company. they were good to me. would recommend anyone to work here.",positive
Google,2025-08-22,5.0,great work culture. miss the culture and innovation. great people but the benefits have declined over time. still unparalleled work life balance and genuinely curious and good people. some of the rest colleagues,positive
Google,2025-08-22,5.0,showed me what honor is. great company to really build up one ' s skills and understand climate culture in the workplace and how it often connects with larger systemic issues in our communities,positive
Google,2025-08-25,5.0,"pleasurable and provocative company. i liked the other workmates alot because it felt like a team orientation and the amenities were great. all around great company. in the field, i was able to the job and additionally add my specific skills to the work which was north american travel.",positive
Google,2025-08-25,5.0,productive and interesting work environment. excellent work environment. many opportunities for advancement both regionally and globally. strong benefits package and solid management team. great place to work,positive
Google,2025-08-25,4.0,"good company overall. working at google has been an incredible experience. the company provides a culture of innovation where creativity is not only encouraged but expected. collaboration across teams is seamless, and you re constantly learning from some of the most talented people in the industry. the perks and benefits are outstanding everything from health and wellness support to professional development opportunities. management does a great job of setting clear goals while also giving employees the freedom to explore and contribute new ideas.",positive
Google,2025-08-26,5.0,dream job. place good for work. i love it. my job scope challenging but fun. coffee provided. tea also. working environment overall quite good. international. not longer enough.,positive
Google,2025-08-27,5.0,great benefits. google has unmatched benefits and a great culture! i would recommend to anyone in the tech industry to apply. gemini is going to win the ai race soon enough!,positive
Google,2025-08-28,5.0,"great company. great company to work for. lovely people, decent pay.. no need to live stressed out. good benefits. no problem getting promotions if you perform well.",positive
Google,2025-08-28,3.0,productive. the position was good. i liked it a lot. it was a supportive and helpful team. i learned a lot and gained a ton. i would recommend. it was good for what it was.,neutral
Google,2025-08-29,5.0,very googley. interesting culture i enjoyed my time here i liked the perks i liked the fact that i worked at google the dev team is the best i don t like how they made us use ai though,positive
Google,2025-08-29,2.0,"some groups are very political. preach that we are all one team but in fact, you aren ' t. opposition to initiatives by peers in leadership filters down to employees often resulting in career consequences. some teams are great. others not so much.",negative
Google,2025-09-01,4.0,"great benefits. benefits. culture. in google there ' s lots of pros, from free food and drink to on site games like pool. but you need to be part of the google culture, no hey guy or hey lads its hey googlers or hey people. it ' s very political.",positive
Google,2025-09-02,5.0,great company! loved my visit. campus is amazing. food was amazing. work atmosphere is relaxed and d everyone seemed incredibly friendly. looking forward to my next trip.,positive
Google,2025-09-02,5.0,great worklife balance and interesting work. if you get on the right team you can work on a great team and fun product while also having a great work life balance. there are stressful parts and grad is never fun but compared to other companies the benefits are outstanding.,positive
Google,2025-09-02,1.0,"general layoff without a prior explication. one of the before best companies to work for? maybe before not nowadays. i wasn ' t doing a tech it related job. but was essential for the companies search engine. the project managers decided to lay off some people. reason? incognito. my work and the project i was on was based through a third party company. while that third party company, decided lay off x and y, without any prior justification or notice. unfair treatment, for a person that dedicated a lot of years. think again, google or any project related to google, is not worth to send you time.",negative
Google,2025-09-04,5.0,"productive. very good place to work helps your career growth tremendously, i like the timing flexibility over here, well established infrastructure and culture",positive
Google,2025-09-04,5.0,"productive. very goood place to work helps your career growth tremendously, i lkie the timing flexibility over here, well established infrastructure and culture",positive
Google,2025-09-06,3.0,"review for job. great company, looked after staff always. never too much to ask when wanting any time off or when wanting to learn new things through self development",neutral
Google,2025-09-08,4.0,"good benefits. our company provides excellent service with a strong focus on customer satisfaction. the team is professional, responsive, and always goes above and beyond to deliver quality results. highly recommended for anyone looking for reliable and efficient support.",positive
Google,2025-09-08,5.0,"good place. working at google has been an inspiring experience. the company offers a fast - paced but supportive environment, with endless opportunities to learn and develop. the culture emphasizes collaboration, creativity, and inclusion, and leadership genuinely invests in employee growth. benefits are excellent, from health coverage and generous leave to perks like meals, wellness programs, and flexible work options. the work can be demanding and expectations are high, but you re surrounded by talented people who push you to do your best. if you re motivated by challenging problems and want to make an impact at scale, google is one of the best places to be.",positive
Google,2025-09-08,3.0,not what it used to be. ai has it upside down. fast - paced and little work life balance. i switched to a team working on ai and i ' m suddenly working 50 - 60 hour weeks. it ' s not what it used to be,neutral
Google,2025-09-09,5.0,"nice place. working at google is described as a very enjoyable experience. the offices have bright colors, slides instead of stairs, and cafeterias that serve food from nearly every culture in the world. there are nap pods that allow employees to rest during the day, and there are gyms and wellness programs that make staying healthy very easy. teams often collaborate on projects that are said to have a global impact, which can make people feel like they are contributing to something important. the work culture encourages creativity, yet it is also structured around deadlines that keep things moving forward. perks include access to company shuttles, generous time off, and flexible schedules that allow for a manageable balance between work and personal life. managers typically provide support in a professional but approachable way, and coworkers are generally described as motivated and intelligent. overall, the atmosphere is portrayed as innovative and positive, though the tone of this description remains neutral and matter - of - fact.",positive
Google,2025-09-09,5.0,productive and fun. good pay and benefits variable wlb depending on team hybrid options good culture overall but dependant on team / org smart coworkers slow promo velocity compared to other similar companies,positive
Google,2025-09-09,4.0,"nice benefits and good workplace. the goc also provides staff meals. additionally, all of my colleagues are enjoyable to work with, particularly my managers, who are very hands - on with their teams. i recommend this company if you are seeking competitive compensation and opportunities for professional growth.",positive
Google,2025-09-10,4.0,product. good nice to work always caring nice peopel verry good really love it apply rn you wont regret lunch breaks are long which i like get paid weekly and good management,positive
Google,2025-09-10,4.0,"overall good career and benefit. overall good company with lots of benefits like free meals, snacks, gym, and ev charging. somewhat chaos in the rapid growth ai field. leadership cares a lot on chasing competitors.",positive
Google,2025-09-14,5.0,"fun. great pay great benefits best industry to work with. zhard to get hired, but once foot in foor the world iis your oyster. took 3 years but so so worth it",positive
Google,2025-09-15,5.0,"great place for professional development. an incredible place for professional development. fosters learning, providing challenging projects, and supporting you with great mentorship.",positive
Google,2025-09-15,5.0,friendly working environment. the atlanta office is growing fast. the culture is more relaxed compared to sf or nyc. it doesn t mean this location isn t very competitive. just a little bit culture difference!,positive
Google,2025-09-16,5.0,"productive and fun. working at google is often described as both challenging and inspiring. the company fosters a culture of innovation where employees are encouraged to think big, experiment, and solve complex problems at a global scale. the work environment is collaborative, with talented colleagues from diverse backgrounds who bring fresh ideas and perspectives. google invests heavily in employee well - being, offering excellent benefits, flexible work options, and resources for personal growth. career development is a priority, with opportunities to learn new skills, switch teams, and work on cutting - edge projects. the pace can be intense, and expectations are high, but the support systems and open communication help balance the pressure. the company s mission to organize the world s information provides a sense of purpose, while its commitment to sustainability and inclusion adds meaning to the work. overall, google is an exciting place to build a career for those who thrive on innovation and continuous learning.",positive
Google,2025-09-17,4.0,good benefits. i mean it s google.. what more can you say right? i had a good time. i was the chief information officer there overall a lot of projects i had a big team of 200 people working under me. it worked on a lot of new innovation innovating things.,positive
Google,2025-09-17,4.0,"high compensation and supportive environment. google is great for creatives looking to have amazing work for their portfolio. you have amazing budgets to work with, unlimited resources, and supportive teams.",positive
Google,2025-09-18,5.0,"productive and fun workplace. a good enviroment to start. friendly and low pressure. good life work balance, with enough breaks and stress free enviroment. opportunities for growth.",positive
Google,2025-09-18,5.0,"amazing place to work. the best workplace ever! supportive culture, inspiring leadership, and endless growth opportunities. truly a rewarding and unforgettable experience. i will work there again.",positive
Google,2025-09-22,5.0,amazing. amazing place to work no issues or concerns staff and colleagues amazing never had any conflicts things ran smoothly everyone was respectful and team player,positive
Google,2025-09-25,5.0,"good. smart peers, big impact, world - class benefits ; bureaucracy and product churn can slow you down. great place to learn if you navigate scale. overall, would recommend.",positive
Google,2025-09-26,5.0,nice. benefits / perks. free 24 : 7 gym access ( on mtv campus ). free ( self service ) laundry ( washer / dryer ) available. bowling alley. volley ball pit. custom - built and exclusive employee use only outdoor sport park ( mtv ). free health / fitness assessments. dog - friendly,positive
Google,2025-09-27,5.0,"good. good company, good pay, professional, great environment, i have not worked there but i would like to one day since it is a good title to be there as someone working there",positive
Google,2025-09-28,5.0,"working. positive : "" excellent place to work with innovative projects, supportive teams, and plenty of career growth. culture inspires creativity and collaboration. "" balanced : "" strong leadership and career opportunities. workload can be high at times, but the learning and exposure make it a valuable experience overall. "" critical : "" good learning environment, but long hours and management gaps affect work - life balance. improvements in communication would make it much better. """,positive
Google,2025-09-30,4.0,"productive and decent workplace. working as a product tester in the qa department at google offers a dynamic and fast - paced environment where innovation and precision go hand in hand. the role primarily involves testing pre - release products, identifying bugs, validating functionality, and ensuring a seamless user experience. testers work closely with product managers, developers, and ux designers to provide actionable feedback that shapes final product quality. the work culture at google emphasizes collaboration, continuous learning, and creative problem - solving. qa testers are encouraged to think critically and communicate issues effectively. tools and testing frameworks are state - of - the - art, providing a technically stimulating environment for professionals who enjoy working on cutting - edge technology. management generally supports professional growth, offering opportunities to upskill through internal training, mentorship, and cross - functional projects. while deadlines can be tight and expectations are high, the autonomy and impact on real - world products make the work highly rewarding. overall, the role is well - suited for detail - oriented individuals with a passion for technology and product quality. the benefits, workplace amenities, and inclusive culture further enhance the experience, making google a sought - after employer for qa professionals.",positive
Google,2025-10-01,3.0,"average. working at google offers innovative projects, smart colleagues, great perks, and a strong culture but can be intense and highly competitive. it is decent.",neutral
Google,2025-10-01,5.0,great balloon artistry. very good opportunities for balloon artists and with all the various colors and animal shapes all the kids really love what we do i m hearing great things about,positive
Google,2025-10-02,1.0,productive and fun workplace. i didnt like working there they were mean and overworked me. i did enjoy all the free perks the company gave us but it wasnt worth it in the end i had to choose work / life balance.,negative
Google,2025-10-04,5.0,"production and fun work place. good relationship with employees, good communication and assist in career growth for all employees and a lot benefits to be enjoyed. good environment",positive
Google,2025-10-04,5.0,"the best company and team i have ever been a part of. what is the best part of working at the company? being part of a great team. pay, benefits and perks. what is the most stressful part about working at the company? very little stress at work. the traffic to and from can be stressfull. what is the work environment and culture like at the company? greatest environment and culture i have ever encountered in the workplace.",positive
Google,2025-10-04,5.0,amazing company. rewarding work and a great team culture. pays top industry rate and has awesome benefits. would definitely recommend to anyone with an opportunity to join.,positive
Google,2025-10-05,5.0,"productive. smart people, cool projects, and great benefits. can be intense at times but overall worth it for the experience. great pay too. had to relocate for family stuff but i loved my time working here.",positive
Google,2025-10-05,4.0,growth opportunity. the managers i worked with always gave us the tools we needed to grow within our role as well as outside of it. they informed us of various trainings we could do if we wanted. they were very supportive and never held us back. communication was great and there was no micromanaging. the company overall when i was there was a very laid back environment and nice place to work. only thing i personally didn t like was a somewhat woke culture. for example they had clubs you could join at work for every ethnic group except one ( caucasian ). i thought that wasn t fair in addition to i believe those types of clubs just segregate instead of unite people.,positive
Google,2025-10-06,5.0,"good place to work. good company to work for, solid benefits, hard to complain too much. like any job in software they work has ebbs and flows, but personally work life balance is good.",positive
Google,2025-10-06,5.0,"good spot. working at google offers innovation, collaboration, and growth. great culture, smart peers, and endless learning make it a truly inspiring place to be.",positive
Google,2025-10-07,4.0,"great benefits and culture, doesn t move like a small business. google is a great place to work. the perks are great, the people are friendly and pretty much everyone is looking to help one another. primary challenges are the same as you might find most places ; budget, hc, etc. they re also so big that there is a ton of red tape and bureaucracy that slows everything down and often times puts the employee and customer in a poor experience.",positive
Google,2025-10-09,4.0,"data center tech at google. i feel like my teammates were great, but when sometimes management was not always the easiest to get along with. i met other management that seemed great though. i personally think our new manager was not a good fit.",positive
Google,2025-10-14,5.0,great people and benefits. the company is great to work for. the people are passionate about the work and the benefits are amazing. on thing that i see changing is the workload is a lot now than before but you still have people in the company to support you.,positive
Google,2025-10-14,4.0,"a good place to work ( but it used to be better ). as a former very long - tenured employee, i have a unique perspective on the company ' s culture and trajectory. while google is still a great place to work in the current landscape, the atmosphere has changed significantly from the exceptional culture that existed in its early days. once upon a time, this was an unparalleled place to work the culture was fantastic, and management genuinely seemed to care. however, the company has unfortunately followed the path of many other large technology firms. much of the original spirit that made google a special environment no longer exists. this shift is largely driven by numerous cost - cutting measures. while a few changes are sensible and necessary, many feel like typical corporate belt - tightening done purely for financial reasons. my experience with direct management was mixed. the majority of my managers were truly outstanding and dedicated to my well - being and career development. they were advocates who cared. however, i also encountered a small number who offered only superficial support. your experience here will heavily depend on which team and manager you land with. to summarize : for new employees, google is a highly competitive and great organization. for those of us who were there when the culture was at its peak, it feels like a genuine loss. it used to be the best place to work ; now, it is just a very good one.",positive
Google,2025-10-15,5.0,great workplace. one of the most enjoyable experiences. if i had another chance i would go back. great memories and lovely atmosphere. i learned a lot management was involved and very hands on.,positive
Google,2025-10-16,5.0,fun. fun and productive environment. a place i would recommend to others. typical day is interesting,positive
Google,2025-10-18,3.0,"decent. i really liked a lot of stuff there, but there was a few things i didn ' t like. it was a good time overall, but eventually i have found a better workplace to do my job in.",neutral
Google,2025-10-19,5.0,productive. all good. a great company to work. nothing to underline. good possibility to grow. great offices and colleagues to work together. a great company with high potential.,positive
Google,2025-10-19,4.0,"fun. great experience, positive employee reviews focusing on specific achievements and attitudes, and constructive employee feedback that highlights both strengths and areas for improvement. for instance, a customer might praise a company ' s efficient service, while an employee review could mention being a valuable team player who improved a specific process.",positive
Google,2025-10-21,5.0,"a very very good tech company. i have been an employee at [ t n c ng ty ] for [ s ] years, and i can honestly say it is an exceptional place to work. the culture here is one of the biggest strengths. management truly values its team members, fostering an environment that is both collaborative and supportive. there is a strong emphasis on [ l i ch v c ng vi c, v d : work - life balance, professional development, or innovation ], which keeps the work engaging and challenging in the best ways. the benefits package is comprehensive, and the company provides excellent resources, but it ' s the sense of community and the quality of my colleagues that truly makes a difference. we are all encouraged to "" kickstart "" new ideas, and the leadership always provides the necessary "" financing "" to pursue them. i highly recommend [ t n c ng ty ] not just as a service provider, but as a top - tier employer. it ' s a place where your efforts are recognized and your career can genuinely take off.",positive
Google,2025-10-21,5.0,"amazing and productive. amazing place to work supportive environment, great learning opportunities, and a truly productive atmosphere. highly recommended to all levels / skill sets.",positive
Google,2025-10-22,5.0,"good pay. the company offers good pay. although its pay is falling behind other companies growing fast, it ' s still a good place for someone who wants working life balance.",positive
Google,2025-10-23,5.0,"good. working at google is an incredible experience you re surrounded by brilliant, creative minds who constantly push boundaries. the culture encourages innovation, collaboration, and personal growth, with endless opportunities to learn and make real impact. work - life balance is genuinely valued, and the benefits and support for employees are second to none. it s a place where big ideas become reality every day.",positive
Google,2025-10-23,5.0,"google is an excellent company. you feel proud solving google level challenges. its tough and everyone is super sharp. and you will be forever proud of being part of google. you need to build friendship, code well, be kind to your peers, and enjoy dont get comfortable! be on your toes and learn every day.",positive
Google,2025-10-24,5.0,really good workspace. good relationship with teamworkers and good formation. people are nice there and make good work. you study and work on good subject. subject are not hard.,positive
Google,2025-10-26,5.0,"good place to work. great pay, strong learning culture and perks ; demanding hours and occasional bureaucracy team and manager matter.",positive
Google,2025-11-04,5.0,"collaboration. working at google as a recruiter was a great experience friendly people, supportive culture, and excellent food options on campus. the environment encouraged collaboration and creativity, making every day enjoyable and productive.",positive
Google,2025-11-05,5.0,"productive and fun place. a typical day at google starts with a quick stand - up meeting where our team reviews progress and sets priorities for the day. the rest of the morning is usually spent collaborating on projects brainstorming ideas, coding, or analyzing data, depending on the team. afternoons often include meetings with cross - functional groups to align goals, followed by focused time for individual work. the environment encourages creativity, so it s common to take short breaks in lounges or work outdoors on campus to recharge.",positive
Google,2025-11-08,5.0,"great place. loved it here, great culture and technology. the office was nice and provided many food options. provided learning strategies and trainings to help expand knowledge.",positive
Google,2025-11-08,5.0,"good. amazing, great company to work with! professional, responsive, and dedicated to quality. excellent service and support from start to finish. highly recommend!",positive
Google,2025-11-08,4.0,"good. the work environment is dynamic and flexible, with a strong emphasis on work - life balance and personal growth. the resources available from professional development programs to internal mobility opportunities are top - notch. i ve grown tremendously both technically and personally since joining.",positive
Google,2025-11-08,5.0,"productive and fun workplace. team culture is great. collaborative environment. cutting edge innovation. overall very satisfying experience. sad had to leave the company, got laid off during pandemic.",positive
Google,2025-11-12,4.0,productive and fun work place. learned a lot of cool computer stuff. especially coding and talking to client. pay is marvelous and people are extremely endearing. my only issue is that the food is not food,positive
Google,2025-11-13,5.0,great benefits. awesome benefits. great company to work for and they truly care for their employees. one of the best jobs if not the best job and employer i have worked for,positive
Google,2025-11-15,5.0,"excellent growth environment. great learning environment with smart colleagues, strong benefits, and meaningful opportunities to work on impactful projects across various teams.",positive
Google,2025-11-18,5.0,smart work for smart peoples. a lot of fake websites. nothing special. a lot of things for that because people like to do smart work but they cannot do the smart work because they double minded people. but i know that everything can be possible only when work with your best then any thing cannot be difficult for you,positive
Google,2025-11-23,5.0,"good workplace. the workload can be fast - paced and expectations are high, the culture overall is positive, respectful, and motivating. i feel valued in my role, and i m continually challenged in ways that help me grow professionally.",positive
Google,2025-11-25,1.0,"some projects are good, some are not. remote work. non - friendly managers, not clear instructions / guidlines. overall, there are some good projects for contractors, some not. in my opinion, i did not like to work with google managers kim ngo ( a hostile manager, in my opinion ) and omer hassan who did not give me any practical assignments during training and treated me arrogantly, did not allow to attend some meetings as a contractor, did not encourage to get me about practice work. do not recommend to work with these managers.",negative
Google,2025-11-30,5.0,positive. what is the best part of working at the company? learning and upgrading my corporate security skills what is the most stressful part about working at the company? initially learning different digital security systems. also sometimes changing different sites which can be challenging. what is the work environment and culture like at the company? positive. it s highly corporate what is a typical day like for you at the company? attentive and giving all your best,positive
Google,2025-12-01,5.0,"good company. i had the opportunity to work with cree good company for over a year, and overall, it has been a positive experience. the company fosters a collaborative and supportive work environment, where team members are encouraged to share ideas and contribute to projects. management is approachable and genuinely interested in employee development, offering training and mentoring opportunities to help everyone grow professionally. the workload is manageable, and there is a good balance between independence and teamwork. one of the aspects i appreciate most is the company culture it emphasizes innovation, inclusivity, and respect for diverse perspectives. while no workplace is perfect, and there are occasional challenges with deadlines, the company addresses issues openly and constructively. overall, i would highly recommend cree good company to anyone looking for a dynamic, respectful, and growth - oriented work environment. it s a place where your contributions are valued and recognized.",positive
Google,2025-12-01,4.0,"opportunities for growth. definitely a company where you get out what you put in. lots of opportunities to work on interesting problems with a lot of help. being such a large company, leadership is give and take with how good they are.",positive
Google,2025-12-03,5.0,"great manager. working in sales at google is truly exhilarating. we get to collaborate with the most innovative minds in tech, making it easy to sell products that genuinely transform our clients ' businesses. the culture is supportive, high - energy, and deeply focused on impact. google provides unparalleled resources for continuous learning and career advancement, ensuring i am always challenged and professionally growing. the comprehensive benefits and strong global team make this an unmatched place to build a successful sales career.",positive
Google,2025-12-04,5.0,"relevant to future. working here is relevant to future, which gives me purpose, and i don ' t believe that a company this large and scrutinized would cause intentful harm unto others",positive
Google,2025-12-04,5.0,"good work. working at google is widely seen as a rewarding and inspiring experience, offering a culture built around innovation, collaboration, and personal growth. the company provides exceptional benefits, opportunities to work with smart and passionate colleagues, and the freedom to explore new ideas across different teams. however, the fast - paced environment, high expectations, and the complexity that comes with being part of a large organization can make the work demanding at times. overall, google is an exciting place for those who enjoy tackling big challenges and want to grow in a supportive, forward - thinking environment.",positive
Google,2025-12-05,3.0,"good. good experience, great place to learn and be your self. room for improvement but overall a great work environment and new things every day at work. honestly nothing bad to say.",neutral
Google,2025-12-07,1.0,"benefit cuts, micromanaging, and genocide. worked here for 10 years and have seen the rapid worsening of every aspect of the company. constant lay offs with remaining team members taking on more work, micromanaging, and the support for genocide through project nimbus.",negative
Google,2025-12-08,5.0,"perfect. perfect place to work. just perfect. i am so happy and satisfied. it is sooo good for the employees wow, simply amazing great place to work great office e",positive
Google,2025-12-08,5.0,"dream job. i remember my time working at google very positively. the company fosters a culture that actively supports employee growth, and the biggest advantage was the opportunity to work alongside exceptionally talented colleagues. i learned a great deal while collaborating with experts in various fields on every project.",positive
Google,2025-12-09,4.0,"productive and comfortable workplace. good food endless healthy snacks. talented people everywhere, insanely smart & humble. comfortable workplace. the management can be a bit chaotic. too many reinvented wheels. high cognitive load.",positive
Google,2025-12-11,3.0,"nice first job. an hr role ( called people operations or "" pops "" ) at google is dynamic and data - driven, focusing on innovation in talent management. it offers great pay, perks, and brilliant colleagues. the main challenges are high pressure, intense competition, and navigating large - company bureaucracy. it ' s rewarding for proactive individuals, but not a "" cushy "" job.",neutral
Google,2025-12-11,5.0,"great culture. great culture, exciting place to work. lot ' s of learning and bungie opportunities. there are opportunity for advancement. would definitely work there again.",positive
Google,2025-12-12,5.0,"changing times. google has a very distinct and special culture, but that has been changing for the last few years as they focus on competing on ai and driving higher productivity stats out of employees. still a great place to work given benefits, comp, and all the perks, but feels much more responsive to market pressures than it used to 5 years ago.",positive
Google,2025-12-17,5.0,"great place to work. good pay, impact on a global scale, great colleagues. work life balance is good, though it depends which part of the company you are in. your team really matters, not all swe spots are created equally",positive
Google,2025-12-17,3.0,decent. i had a decent experiebnce whilst employed at google. they pay was decent. the food was decent. the work environment i ' d have to say was decent. all around the experience can be described as... decent.,neutral
Google,2025-12-18,4.0,"i love the experience beacuse of the work, learning exposure and culture and fair pay.. i enjoyed my work. what is the best part of working at the company? work culture + fair pay + learning what is the most stressful part about working at the company? job security. you are not sure when the business is outsourced to third parties and downsizing happens. so, yes that really bothers what is the work environment and culture like at the company? good and supportive work environment. my boss and super bosses were super supportive what is a typical day like for you at the company? collaborate + discuss + understand + deligate + productive.",positive
Google,2025-12-19,5.0,best work place ever. salary is good and workload is fine and not stressful free food and good environment healthcare is good no issues on salary delays annual bonuses based on perf,positive
Google,2025-12-19,5.0,gud. it was a very good job that i took upon and it was fun but also stressful in several differing mannerisms and requirements of which i tried to fulfill.,positive
Google,2025-12-20,5.0,flexible. they do a good job communicating and compensating for the job. i loved working here because it really felt like a family and i was growing within the company and there is lots of room for growth,positive
Google,2025-12-21,4.0,nice. nice company to be in. good work life balance. supportive colleagues. upskilling chances are good. interview is hard but company is good. you should always consider.,positive
Google,2025-12-24,5.0,"diversity and inclusive workplace. as an employee at google in 2025, the workplace culture feels like it is in a period of significant transition. for years, we operated under very clear, aspirational hiring targets, and many of us took pride when the company hit its goal to increase underrepresented leadership by 30 % ahead of schedule. however, since early 2025, the atmosphere has shifted as leadership scrapped those formal targets to comply with new federal executive orders and legal pressures. while the "" dei "" terminology is being scrubbed from official filings, the actual daily experience still feels inclusive for many. our employee resource groups ( ergs ), like the black googler network and the disability alliance, remain active and are still cited by executives as essential for shaping our products. programs like stay and thrive continue to offer support for underrepresented communities, but there is an undeniable move toward a "" merit - based "" narrative. from the inside, it feels like google is trying to maintain its inclusive spirit while strictly following a new, more constrained legal playbook.",positive
Google,2025-12-25,3.0,tr. this job was the best ever the people were cool the money was nice the location was good the people the food everything was nice i loved it so much 10 / 10,neutral
Google,2025-12-26,4.0,"a big company. it ' s a huge company so it can be disorienting when you first start. very little mentorship, you are expected to figure out on your own. not all the projects are valuable and you need to figure out on your own",positive
Google,2025-12-26,5.0,"fun. working here has been a positive experience overall. the team is supportive, the work environment is professional, and there are plenty of opportunities to learn and grow.",positive
Google,2025-12-28,2.0,good but heavy. started off as a tech developer and slowly worked my up the ladder. managers were nice but definitely some of them were lost. would go back if i could later,negative
Google,2025-12-29,5.0,"productive and fun workplace. incredible work environment with smart, collaborative teammates and excellent benefits. there are many opportunities to learn and grow, and leadership generally values innovation and employee feedback.",positive
Google,2025-12-31,4.0,"great. great for combination of high pay and opportunity to work on day to day technology products. the rest depends on the team, including opportunity for growth, management, and work life balance.",positive
Google,2026-01-03,5.0,"collaborative and fast - paced. i learned teamwork and problem - solving. management is supportive, culture is creative. hard work, but rewarding. high - quality work environment, career development and continuous learning, good work - life balance, competitive compensation and benefits, modern work facilities, global opportunities, real and meaningful impact. high performance standards, intense internal competition, pressure to continuously innovate, regular evaluations and assessments, high ethical and professional standards. google is collaborative and fast paced. i learned teamwork and problem solving. management is supportive, culture is creative. hard work, but rewarding",positive
